"";"ICD-10";"PQI_num";"PQI_lab";"ICD-10-label";"Classification";"PQI_Composite";"Composite_label"
"1960";"E133592";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1961";"E133592";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1962";"E133592";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1963";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1964";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1965";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1966";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1967";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1968";"E113293";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1969";"E133593";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1970";"E133593";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1971";"E133593";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1972";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1973";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1974";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1975";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1976";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1977";"E113299";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1978";"E133599";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1979";"E133599";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1980";"E133599";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1981";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1982";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1983";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1984";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1985";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1986";"E11331";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1987";"E1336";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic cataract";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1988";"E1336";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic cataract";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1989";"E1336";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic cataract";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1990";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1991";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1992";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1993";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1994";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1995";"E113311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1996";"E1337X1";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1997";"E1337X1";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1998";"E1337X1";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1999";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2000";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2001";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2002";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2003";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2004";"E113312";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2005";"E1337X2";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2006";"E1337X2";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2007";"E1337X2";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2008";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2009";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2010";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2011";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2012";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2013";"E113313";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2014";"E1337X3";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2015";"E1337X3";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2016";"E1337X3";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2017";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2018";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2019";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2020";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2021";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2022";"E113319";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2023";"E1337X9";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2024";"E1337X9";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"2025";"E1337X9";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"2026";"E11339";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"2027";"E11339";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
